product_code,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
44000031930,0.28,Moderate Calorie,Moderate Sugar,Yes
8480000651723,0.0,Low Calorie,Low Sugar,Yes
8437017033622,0.33,Low Calorie,Low Sugar,Yes
5000157068750,0.26,Low Calorie,Low Sugar,Yes
607537,0.07,Moderate Calorie,Low Sugar,No
3245677723648,0.95,High Calorie,High Sugar,Yes
5054775467525,0.5,Low Calorie,Low Sugar,No
3261055953414,0.17,Low Calorie,Low Sugar,Yes
6111069000451,0.0,Low Calorie,Low Sugar,No
5025840005294,0.71,Low Calorie,Low Sugar,Yes
6111032006954,0.5,Moderate Calorie,Low Sugar,No
3168930167921,0.04,High Calorie,Low Sugar,Yes
5022313395586,0.85,Low Calorie,Low Sugar,Yes
5057545579008,0.06,Moderate Calorie,Low Sugar,Yes
612322000219,0.26,High Calorie,Moderate Sugar,No
4056489354079,0.12,Moderate Calorie,Low Sugar,No
5000128848237,0.09,Low Calorie,Low Sugar,No
44000000578,0.0,Low Calorie,Low Sugar,No
767707001067,,Low Calorie,Unknown,No
4088600111667,0.06,Low Calorie,Low Sugar,Yes
1217117,1.0,Low Calorie,Low Sugar,No
6191577600046,,Unknown,Unknown,No
4056489240082,0.59,High Calorie,Low Sugar,No
6111242923584,0.95,Low Calorie,Moderate Sugar,No
34856008187,0.59,Low Calorie,Moderate Sugar,Yes
1835151,,Unknown,Unknown,No
5055958701078,0.25,Low Calorie,Low Sugar,Yes
898999010144,0.83,Low Calorie,Moderate Sugar,Yes
3175681290433,0.3,High Calorie,Moderate Sugar,Yes
4088600198392,0.07,High Calorie,Low Sugar,Yes
4088600354835,0.48,Low Calorie,Low Sugar,Yes
3036815425513,0.31,Low Calorie,Low Sugar,Yes
3350033964181,0.02,Moderate Calorie,Low Sugar,Yes
4056489759096,0.84,Low Calorie,Low Sugar,Yes
96619656493,0.0,Low Calorie,Low Sugar,No
10067819,0.7,Moderate Calorie,High Sugar,No
5030343834593,0.43,High Calorie,Low Sugar,Yes
6111259342941,0.58,High Calorie,High Sugar,No
159425,0.2,Low Calorie,Low Sugar,Yes
4014500506838,0.83,Low Calorie,Moderate Sugar,Yes
6111069004350,,Unknown,Unknown,No
5000436734345,0.15,High Calorie,Low Sugar,No
5000328015873,0.1,Low Calorie,Low Sugar,Yes
5010043000016,0.34,Moderate Calorie,Moderate Sugar,Yes
5054775347735,0.05,Low Calorie,Low Sugar,Yes
5052320703883,0.67,Low Calorie,Low Sugar,Yes
5053990167692,0.06,High Calorie,Low Sugar,Yes
4088600242033,0.02,Moderate Calorie,Low Sugar,No
6111248552481,,Moderate Calorie,Low Sugar,No
29295982,0.1,Moderate Calorie,Low Sugar,Yes
3760336830586,0.31,High Calorie,Moderate Sugar,No
8718836396656,0.07,High Calorie,Low Sugar,Yes
5016805010255,0.0,Low Calorie,Low Sugar,No
5057545864302,0.56,Low Calorie,Low Sugar,Yes
358910,0.09,Low Calorie,Low Sugar,Yes
6111243590235,,Unknown,Unknown,No
6111246952627,1.0,Low Calorie,Moderate Sugar,No
5010251450252,1.0,Moderate Calorie,High Sugar,No
5020580021122,0.46,Moderate Calorie,Moderate Sugar,No
5000157147851,0.81,Low Calorie,Low Sugar,No
4061464422834,0.54,High Calorie,Low Sugar,No
74742,0.95,Moderate Calorie,High Sugar,Yes
855140002175,0.33,Low Calorie,Low Sugar,No
1301601,0.96,Low Calorie,High Sugar,No
8410510050044,0.98,High Calorie,High Sugar,Yes
7622201712228,0.78,Low Calorie,Low Sugar,Yes
5060088700129,0.85,High Calorie,High Sugar,Yes
6111073504235,,Unknown,Unknown,No
241908,0.05,Low Calorie,Low Sugar,Yes
6111242105850,0.84,Low Calorie,Moderate Sugar,No
6111184008110,,Unknown,Unknown,No
359573,0.09,Low Calorie,Low Sugar,No
5016805010156,0.01,Low Calorie,Low Sugar,No
8720608025138,,Low Calorie,Low Sugar,Yes
499989,0.07,Low Calorie,Low Sugar,Yes
6111249942076,,Unknown,Unknown,No
6111180000651,0.88,Moderate Calorie,High Sugar,Yes
6111262385881,0.61,High Calorie,High Sugar,No
4014500519173,,Low Calorie,Unknown,No
9014947,0.08,Moderate Calorie,Low Sugar,No
811620020633,0.78,Moderate Calorie,Low Sugar,Yes
5000112604450,,Low Calorie,Low Sugar,Yes
3560071501570,0.98,Low Calorie,High Sugar,Yes
4056489233725,0.33,High Calorie,Moderate Sugar,Yes
1061345,0.02,High Calorie,Low Sugar,No
4056489757047,0.03,Moderate Calorie,Low Sugar,Yes
5060770730267,0.0,Low Calorie,Low Sugar,Yes
5039303006872,0.74,Moderate Calorie,High Sugar,Yes
80176596,,Unknown,Unknown,No
1800982,,Low Calorie,Unknown,No
702382999223,0.88,Low Calorie,Low Sugar,No
3329770086098,0.96,Low Calorie,Moderate Sugar,Yes
5056138202583,0.92,Low Calorie,Moderate Sugar,Yes
3560071469542,0.01,Moderate Calorie,Low Sugar,No
4056489055891,0.91,Low Calorie,Moderate Sugar,Yes
5059512738302,0.06,High Calorie,Low Sugar,Yes
6111104000965,,Unknown,Unknown,No
4025500287979,1.0,Low Calorie,Low Sugar,No
3329770087705,0.94,Low Calorie,Low Sugar,Yes
4056489882367,1.0,Low Calorie,Low Sugar,No
6111269300092,0.6,High Calorie,High Sugar,Yes
3608580119791,0.96,Low Calorie,Moderate Sugar,Yes
8718836394638,,Unknown,Unknown,No
5010477365378,0.2,High Calorie,Low Sugar,Yes
4061461724146,0.06,Moderate Calorie,Low Sugar,Yes
5060947541276,,Unknown,Unknown,Yes
4030600225356,,Unknown,Unknown,No
3033491993176,0.96,Low Calorie,Low Sugar,Yes
5060482843484,0.06,Low Calorie,Low Sugar,Yes
6111245470597,,High Calorie,Unknown,No
3228023230144,0.49,Low Calorie,Low Sugar,Yes
13356194,0.33,Low Calorie,Low Sugar,Yes
5060853640704,0.31,High Calorie,Moderate Sugar,Yes
5060337222150,0.66,Low Calorie,Low Sugar,Yes
3058320002034,,Unknown,Unknown,No
5000159559485,0.74,High Calorie,High Sugar,Yes
4061461867041,0.38,High Calorie,Low Sugar,No
8718836397615,,Unknown,Unknown,No
211111111121,,Moderate Calorie,Unknown,No
8695077013514,,Unknown,Unknown,No
6111245470306,,High Calorie,Low Sugar,No
6111024008874,,Unknown,Unknown,No
6111266680753,,Unknown,Unknown,No
6911314512353,,Unknown,Unknown,No
6111250477161,0.85,High Calorie,High Sugar,No
13110707,0.37,Moderate Calorie,Moderate Sugar,Yes
3182180060009,0.04,Moderate Calorie,Low Sugar,Yes
3564700002964,1.0,Low Calorie,Low Sugar,No
3123340008264,0.95,Low Calorie,Low Sugar,No
3023290021286,1.0,Low Calorie,Moderate Sugar,Yes
3038353020106,0.05,Moderate Calorie,Low Sugar,No
5410188026320,0.7,Low Calorie,Low Sugar,No
5410188013085,1.0,Low Calorie,Moderate Sugar,No
20020736,0.6,Low Calorie,Low Sugar,Yes
3178530416527,0.42,High Calorie,High Sugar,Yes
3284230002288,0.31,Moderate Calorie,Moderate Sugar,Yes
5038862164504,1.0,Low Calorie,Moderate Sugar,No
3284230001991,0.26,Moderate Calorie,Moderate Sugar,Yes
20679668,0.86,High Calorie,Low Sugar,No
3017239003860,1.0,Moderate Calorie,Low Sugar,No
3564700014677,1.0,Moderate Calorie,Low Sugar,No
3449865240898,0.78,High Calorie,Low Sugar,Yes
3245411640620,0.96,Moderate Calorie,High Sugar,No
3229820764412,0.52,High Calorie,High Sugar,Yes
3165440008621,0.06,Low Calorie,Low Sugar,No
3045320001679,1.0,Moderate Calorie,High Sugar,Yes
3038359006449,0.87,Low Calorie,Low Sugar,No
3083680482035,0.4,Low Calorie,Low Sugar,Yes
3564700875162,0.98,Low Calorie,High Sugar,Yes
3111900350571,0.34,High Calorie,Moderate Sugar,No
3228021950129,1.0,Moderate Calorie,Low Sugar,No
3023290009086,0.94,Low Calorie,Moderate Sugar,Yes
5011069171629,0.4,Moderate Calorie,Low Sugar,No
3083681059793,0.73,Low Calorie,Low Sugar,No
3254381047988,1.0,Low Calorie,Low Sugar,Yes
8712566381340,0.85,Low Calorie,Moderate Sugar,Yes
3564700007815,0.56,Low Calorie,Low Sugar,Yes
3103220009635,0.55,Moderate Calorie,High Sugar,Yes
3011360030108,0.96,High Calorie,High Sugar,No
5055534301180,0.36,High Calorie,Low Sugar,No
3251320080617,1.0,Low Calorie,Low Sugar,No
3038359007248,0.0,Moderate Calorie,Low Sugar,No
8480000838681,0.05,Moderate Calorie,Low Sugar,Yes
3175681057883,0.09,Moderate Calorie,Low Sugar,No
3188720001525,,Moderate Calorie,Low Sugar,No
3256220368223,0.51,High Calorie,High Sugar,Yes
3248832967277,0.06,Low Calorie,Low Sugar,No
3564700527320,0.01,High Calorie,Low Sugar,No
3250390499749,1.0,High Calorie,Low Sugar,No
3292070005154,0.75,Low Calorie,Low Sugar,No
3250390626633,0.5,High Calorie,Low Sugar,No
3175681171442,0.08,Moderate Calorie,Low Sugar,Yes
20413422,0.27,High Calorie,Low Sugar,No
20087487,,Moderate Calorie,Unknown,No
3523230030755,1.0,High Calorie,Low Sugar,No
3266980784614,0.1,Low Calorie,Low Sugar,Yes
20879082,0.75,Low Calorie,Low Sugar,No
3302747233022,0.25,Low Calorie,Low Sugar,Yes
3178530413984,0.36,High Calorie,High Sugar,Yes
3038350023605,0.05,Moderate Calorie,Low Sugar,No
3270190203414,1.0,Low Calorie,Low Sugar,Yes
3245411216818,1.0,Moderate Calorie,Low Sugar,No
3254550025984,1.0,High Calorie,Low Sugar,No
3254381048350,0.94,Low Calorie,Low Sugar,Yes
3083680482066,0.04,Low Calorie,Low Sugar,Yes
3036811366315,0.52,Low Calorie,Low Sugar,Yes
20022648,0.53,Moderate Calorie,High Sugar,Yes
3245412542831,,Moderate Calorie,Low Sugar,No
3046920010382,1.0,High Calorie,High Sugar,Yes
8410109103205,0.73,High Calorie,Moderate Sugar,Yes
3760005450190,0.27,High Calorie,Moderate Sugar,No
3564707082563,,High Calorie,Low Sugar,No
7622210720566,0.96,High Calorie,High Sugar,Yes
3564707129732,0.61,Moderate Calorie,Low Sugar,Yes
3560070047376,0.01,Moderate Calorie,Low Sugar,No
8411700011111,1.0,Low Calorie,Low Sugar,Yes
3533636760002,1.0,Low Calorie,Low Sugar,No
8003340091303,0.95,High Calorie,High Sugar,Yes
4056489167037,0.94,Moderate Calorie,High Sugar,No
3445850070709,,Unknown,Unknown,No
3256228103918,0.06,Moderate Calorie,Low Sugar,No
8722700277446,0.88,Low Calorie,Low Sugar,Yes
8410076482495,0.01,High Calorie,Low Sugar,No
8480000511515,0.14,Moderate Calorie,Low Sugar,Yes
3760091726599,0.74,High Calorie,High Sugar,Yes
8480000142122,0.53,High Calorie,High Sugar,Yes
3664346326766,0.87,High Calorie,High Sugar,Yes
8715035250109,0.91,Moderate Calorie,High Sugar,No
8934563207403,0.01,Low Calorie,Low Sugar,Yes
20107710,0.07,Moderate Calorie,Low Sugar,No
5411188118732,1.0,Low Calorie,Low Sugar,Yes
4071800047812,0.11,Moderate Calorie,Low Sugar,Yes
4056489012788,1.0,Moderate Calorie,Moderate Sugar,No
3270160128587,0.02,Low Calorie,Low Sugar,Yes
3571492480009,0.08,Low Calorie,Low Sugar,Yes
5942328200050,1.0,Low Calorie,Low Sugar,Yes
40084794,0.87,High Calorie,High Sugar,Yes
3036811358112,0.14,Low Calorie,Low Sugar,Yes
5997523311230,0.17,Moderate Calorie,Low Sugar,Yes
3270160062454,0.02,Low Calorie,Low Sugar,Yes
20443528,,Low Calorie,Low Sugar,No
3029330003533,0.09,Moderate Calorie,Low Sugar,Yes
3256220172448,0.74,Low Calorie,Low Sugar,Yes
3228022190067,1.0,Moderate Calorie,Low Sugar,No
8480000808929,0.07,Moderate Calorie,Low Sugar,Yes
3270160634439,0.08,Low Calorie,Low Sugar,Yes
3043933593703,1.0,Low Calorie,Moderate Sugar,Yes
3523230009362,1.0,High Calorie,Low Sugar,No
4008258150108,0.42,High Calorie,Low Sugar,No
3250391215799,0.01,Low Calorie,Low Sugar,No
3036811367787,0.26,Low Calorie,Low Sugar,Yes
8715700117140,0.85,Low Calorie,Low Sugar,Yes
3564707142977,0.64,Low Calorie,Low Sugar,No
3027030016396,0.98,Low Calorie,Low Sugar,Yes
20955427,0.44,Moderate Calorie,Low Sugar,Yes
3229820801131,0.68,Low Calorie,Low Sugar,Yes
4002359012433,0.03,Low Calorie,Low Sugar,No
20224042,0.05,Low Calorie,Low Sugar,Yes
6191509905058,,Low Calorie,Unknown,No
8480000167644,0.48,Low Calorie,Low Sugar,No
20853594,0.56,Low Calorie,Low Sugar,No
4056489216223,0.89,Low Calorie,Low Sugar,Yes
3387390331974,0.12,Moderate Calorie,Low Sugar,Yes
3256228103352,0.33,Low Calorie,Low Sugar,Yes
3560071267032,0.34,Moderate Calorie,High Sugar,Yes
5000159532969,0.67,Low Calorie,Low Sugar,Yes
5449000257796,0.95,Low Calorie,Moderate Sugar,No
4056489194446,,Unknown,Unknown,No
90357350,1.0,Low Calorie,Low Sugar,Yes
20761912,0.52,High Calorie,High Sugar,Yes
8002590043353,0.03,High Calorie,Low Sugar,Yes
6130234002366,,Unknown,Unknown,No
5000159376655,0.83,Moderate Calorie,High Sugar,Yes
5941355000671,1.0,Low Calorie,Low Sugar,No
6130142000201,,Low Calorie,Low Sugar,No
7622210999368,,Low Calorie,Unknown,Yes
5900334012685,1.0,Low Calorie,Moderate Sugar,No
8001665712859,0.18,Moderate Calorie,Low Sugar,Yes
8480000213075,1.0,Low Calorie,Low Sugar,Yes
6194008515520,0.35,High Calorie,Moderate Sugar,Yes
5000112541007,1.0,Low Calorie,Moderate Sugar,Yes
3273227581028,,Low Calorie,Low Sugar,No
1404877870008,0.12,Moderate Calorie,Low Sugar,No
3023290069042,0.9,Low Calorie,Low Sugar,Yes
3256549999368,0.32,Moderate Calorie,Moderate Sugar,Yes
3560071015725,0.32,Moderate Calorie,Moderate Sugar,No
3560071407742,0.39,High Calorie,Moderate Sugar,No
8002230350285,,Unknown,Unknown,Yes
3038359011467,0.81,Low Calorie,Low Sugar,Yes
20064457,0.97,Moderate Calorie,Low Sugar,Yes
5900541001021,,Low Calorie,Low Sugar,No
8718836395277,0.42,Moderate Calorie,Moderate Sugar,Yes
3449865367250,,Low Calorie,Unknown,Yes
7613036099400,0.79,High Calorie,High Sugar,Yes
8002590042769,0.06,High Calorie,Low Sugar,Yes
8402001000515,0.3,Low Calorie,Moderate Sugar,No
16000124790,0.4,Low Calorie,Moderate Sugar,Yes
5019503034189,0.12,Low Calorie,Low Sugar,Yes
6194001800500,,Unknown,Unknown,No
4056489649199,0.01,Moderate Calorie,Low Sugar,No
5449000040350,1.0,Low Calorie,Low Sugar,Yes
3560071417444,0.06,Moderate Calorie,Low Sugar,No
8711200576425,1.0,High Calorie,Low Sugar,Yes
8410376040579,0.02,Low Calorie,Low Sugar,Yes
8710398500434,0.04,High Calorie,Low Sugar,Yes
8410376028423,0.69,High Calorie,High Sugar,No
8480000223968,0.08,High Calorie,Low Sugar,No
8445290634887,0.8,Low Calorie,Low Sugar,No
3124480196774,1.0,Low Calorie,Low Sugar,Yes
8410087820019,0.18,Moderate Calorie,Low Sugar,Yes
5017007601289,,Unknown,Unknown,No
8410076601940,0.46,Low Calorie,Low Sugar,Yes
4056489030300,0.22,High Calorie,Low Sugar,Yes
190646641016,0.44,Low Calorie,Low Sugar,Yes
5000147030682,,Low Calorie,Low Sugar,Yes
5059319024479,0.2,Moderate Calorie,Moderate Sugar,Yes
5000354404009,0.12,Moderate Calorie,Low Sugar,Yes
5018297006471,0.11,Moderate Calorie,Low Sugar,Yes
4000405001684,0.12,Low Calorie,Low Sugar,Yes
5000168197586,0.1,Moderate Calorie,Low Sugar,Yes
4056489687610,0.75,Low Calorie,Low Sugar,No
3392590205413,0.06,Moderate Calorie,Low Sugar,No
4088600058320,0.08,High Calorie,Low Sugar,Yes
13764027039,0.22,Low Calorie,Low Sugar,Yes
28400090896,,Low Calorie,Low Sugar,Yes
6111251750058,0.88,Low Calorie,Moderate Sugar,No
3272770016063,0.15,Moderate Calorie,Low Sugar,Yes
1642636,0.1,Low Calorie,Low Sugar,No
4088600532844,1.0,High Calorie,Low Sugar,No
1600322,0.05,Low Calorie,Low Sugar,No
5060391624518,1.0,Moderate Calorie,High Sugar,Yes
73420000110,1.0,Low Calorie,Low Sugar,No
5026489483993,0.01,High Calorie,Low Sugar,No
4056489215226,0.55,High Calorie,High Sugar,No
4260744952133,0.06,Low Calorie,Low Sugar,Yes
4056489675785,0.97,Moderate Calorie,High Sugar,Yes
5000147030699,0.5,Low Calorie,Low Sugar,Yes
8007990002306,0.86,Moderate Calorie,Moderate Sugar,Yes
3092718638085,0.31,Low Calorie,Low Sugar,Yes
5000328375618,0.08,Low Calorie,Low Sugar,Yes
6194003220252,0.47,Low Calorie,Low Sugar,No
96134856,0.84,Moderate Calorie,High Sugar,Yes
5022374046663,0.47,Moderate Calorie,High Sugar,No
6111242041417,0.06,High Calorie,Low Sugar,Yes
4056489113133,0.68,Low Calorie,Moderate Sugar,Yes
4088600284941,0.82,Low Calorie,Low Sugar,No
8480000227034,0.81,High Calorie,High Sugar,Yes
37600106740,0.5,Low Calorie,Low Sugar,No
5050179762099,1.0,Low Calorie,Low Sugar,No
5000157024954,0.38,Low Calorie,Low Sugar,Yes
5000159530736,0.85,High Calorie,High Sugar,Yes
5430000992336,0.2,High Calorie,Low Sugar,Yes
5054402818102,1.0,Low Calorie,Low Sugar,Yes
6111092000138,0.0,High Calorie,Low Sugar,Yes
8002590077044,0.33,High Calorie,Moderate Sugar,Yes
5000108022510,0.02,Low Calorie,Low Sugar,No
5000137440903,0.28,High Calorie,Moderate Sugar,Yes
72417143700,0.43,Low Calorie,Low Sugar,Yes
5020387000207,0.06,Moderate Calorie,Low Sugar,Yes
612322001360,0.03,High Calorie,Low Sugar,No
1830958,1.0,Low Calorie,Low Sugar,No
5011157888187,0.03,Low Calorie,Low Sugar,Yes
5060139431460,0.67,Moderate Calorie,High Sugar,No
5057545918777,0.09,Moderate Calorie,Low Sugar,Yes
9350271002601,0.0,Low Calorie,Low Sugar,Yes
3760324300121,0.48,Moderate Calorie,Low Sugar,Yes
2006050059706,,Unknown,Low Sugar,No
5025820000738,0.31,Low Calorie,Low Sugar,No
5018095011264,0.12,Low Calorie,Low Sugar,Yes
5060504310116,,Low Calorie,Unknown,No
4088600190129,1.0,High Calorie,Low Sugar,No
4056489239932,0.91,Moderate Calorie,High Sugar,Yes
5055958704215,0.24,High Calorie,Low Sugar,Yes
378208,0.02,Low Calorie,Low Sugar,No
6111259341173,,Unknown,Unknown,No
4088600463582,0.04,High Calorie,Low Sugar,Yes
3700278407453,0.71,Moderate Calorie,High Sugar,Yes
5021638000007,0.98,Low Calorie,Moderate Sugar,Yes
4056489239017,0.06,Low Calorie,Low Sugar,Yes
4056489705192,0.02,Low Calorie,Low Sugar,Yes
5060139431842,0.86,Moderate Calorie,High Sugar,No
6111248360208,,Low Calorie,Low Sugar,No
8480000051844,0.01,Moderate Calorie,Low Sugar,No
29098330,0.12,Moderate Calorie,Low Sugar,No
5060391626864,0.31,High Calorie,Low Sugar,Yes
8410510050020,1.0,High Calorie,High Sugar,No
4056489354093,0.14,Low Calorie,Low Sugar,No
6111242600447,0.58,High Calorie,High Sugar,No
5036589250838,1.0,Low Calorie,Moderate Sugar,No
5000354163869,0.93,Low Calorie,Low Sugar,No
612322001131,0.26,High Calorie,Moderate Sugar,Yes
6111242103658,0.75,Low Calorie,Low Sugar,Yes
6111128000903,,Unknown,Unknown,No
7622201430573,0.99,Moderate Calorie,High Sugar,No
8434164562890,,Unknown,Unknown,No
4088600398358,1.0,High Calorie,Low Sugar,Yes
5060084345539,0.14,Moderate Calorie,Low Sugar,No
8410757101172,,Unknown,Unknown,No
5449000318930,1.0,Low Calorie,High Sugar,Yes
5060113919359,0.51,Moderate Calorie,High Sugar,Yes
4088600173108,1.0,Low Calorie,Moderate Sugar,No
8004172000341,0.8,Moderate Calorie,Low Sugar,No
635677,0.06,Moderate Calorie,Low Sugar,No
6111242101104,,Low Calorie,Unknown,No
5000169597293,0.5,Low Calorie,Low Sugar,Yes
3760278561265,0.4,High Calorie,Low Sugar,No
9002515601926,1.0,Low Calorie,Moderate Sugar,Yes
8410076901125,0.74,High Calorie,Moderate Sugar,No
6111162001539,0.0,Low Calorie,Low Sugar,No
7622201444624,,Unknown,Unknown,No
6118000041252,,Unknown,Unknown,No
8480000861467,0.01,High Calorie,Low Sugar,No
6118000160038,,Unknown,Unknown,Yes
5010034013957,0.02,Low Calorie,Low Sugar,Yes
411424,0.06,Moderate Calorie,Low Sugar,Yes
3480341005020,0.5,Moderate Calorie,Low Sugar,No
3338310003174,0.28,Low Calorie,Low Sugar,Yes
1781182,0.29,High Calorie,Low Sugar,Yes
90418129,,Unknown,Unknown,No
3329770086197,0.95,Low Calorie,Moderate Sugar,Yes
8906021073400,1.0,High Calorie,Moderate Sugar,No
4056489818526,0.31,High Calorie,Moderate Sugar,Yes
4000405002476,0.23,Moderate Calorie,Low Sugar,Yes
3033491974182,0.99,Low Calorie,Low Sugar,Yes
5060960661371,0.09,High Calorie,Low Sugar,No
4004198036755,,Unknown,Unknown,Yes
3302740088254,0.05,Low Calorie,Low Sugar,Yes
5060430292746,0.26,Low Calorie,Low Sugar,Yes
4056489918325,0.81,Low Calorie,Low Sugar,Yes
3336972306046,0.07,High Calorie,Low Sugar,Yes
8000500416921,0.63,Low Calorie,Low Sugar,Yes
8402001021428,,Low Calorie,Unknown,Yes
7394376621932,0.48,Low Calorie,Low Sugar,No
3220035217007,1.0,Moderate Calorie,High Sugar,No
8402001016400,0.7,High Calorie,Moderate Sugar,No
6111259347212,,Unknown,Unknown,No
7904009021680,0.18,Low Calorie,Low Sugar,No
6111195024710,,Unknown,Unknown,No
6111243591591,,Unknown,Unknown,No
6111259347410,,Unknown,Unknown,No
3045320104196,1.0,Low Calorie,Moderate Sugar,Yes
5038862161503,1.0,Low Calorie,Low Sugar,No
5038862133838,0.93,Low Calorie,Low Sugar,No
3297760097143,0.93,Low Calorie,Moderate Sugar,Yes
3256540000339,0.21,Moderate Calorie,Moderate Sugar,Yes
3498425591253,0.62,Low Calorie,Low Sugar,Yes
3229820785844,0.06,Moderate Calorie,Low Sugar,No
5010029000214,0.06,Moderate Calorie,Low Sugar,No
3421557501890,0.38,High Calorie,Moderate Sugar,No
3242274500054,0.17,Moderate Calorie,Low Sugar,Yes
8000500329481,0.36,High Calorie,Moderate Sugar,Yes
8001665705417,0.15,Moderate Calorie,Low Sugar,Yes
3276170011185,0.23,Low Calorie,Low Sugar,Yes
3760020503994,0.54,Moderate Calorie,High Sugar,Yes
3176571731289,0.97,Low Calorie,Low Sugar,No
3033491024832,1.0,Low Calorie,Low Sugar,Yes
3336971609018,0.23,High Calorie,Moderate Sugar,Yes
3256540001015,0.29,Low Calorie,Low Sugar,Yes
5010477348593,0.33,High Calorie,Moderate Sugar,Yes
3276170010805,0.23,Low Calorie,Low Sugar,Yes
8076802085912,0.05,Moderate Calorie,Low Sugar,No
26003146,,Low Calorie,Low Sugar,No
3111900350335,0.27,High Calorie,Moderate Sugar,No
3266980035303,,Low Calorie,Low Sugar,Yes
3179142054589,1.0,Low Calorie,High Sugar,No
3023290223055,1.0,Low Calorie,Low Sugar,No
20001056,1.0,Moderate Calorie,High Sugar,No
5410188032161,0.47,Low Calorie,Low Sugar,No
3664346312943,0.98,High Calorie,High Sugar,Yes
3023260027607,,Moderate Calorie,Low Sugar,Yes
3175460001625,0.83,Moderate Calorie,Low Sugar,No
8000300312102,0.81,High Calorie,High Sugar,Yes
3242272345053,0.08,Moderate Calorie,Low Sugar,No
4021700900021,0.8,High Calorie,High Sugar,Yes
3051106604255,0.63,High Calorie,Low Sugar,Yes
3478820031479,0.62,Low Calorie,Low Sugar,No
3250392265021,0.14,Moderate Calorie,Low Sugar,Yes
7613036892360,0.48,Low Calorie,Moderate Sugar,Yes
8410066122592,0.86,High Calorie,Low Sugar,Yes
3124480185105,0.71,Low Calorie,Low Sugar,Yes
3017233001008,0.0,Low Calorie,Low Sugar,No
3068111503619,0.01,Low Calorie,Low Sugar,No
3564700007792,1.0,Moderate Calorie,Low Sugar,No
3564707119221,0.05,High Calorie,Low Sugar,No
3256221976632,0.92,Low Calorie,Moderate Sugar,No
3560070590582,1.0,High Calorie,Low Sugar,No
3256221407150,0.34,High Calorie,Moderate Sugar,Yes
5710328003243,0.86,Low Calorie,Low Sugar,No
3367651002881,0.12,High Calorie,Low Sugar,Yes
3256220280204,0.37,High Calorie,High Sugar,Yes
3560070526246,0.02,Moderate Calorie,Low Sugar,No
7613036271868,0.67,High Calorie,Moderate Sugar,No
3256220110112,0.1,High Calorie,Low Sugar,Yes
20711948,0.02,Moderate Calorie,Low Sugar,Yes
